"TIME","USD","JPY","CZK","DKK","GBP","HUF","PLN","RON","SEK","CHF","NOK","HRK","RUB","TRY","AUD","CAD","CNY","HKD","IDR","KRW","MYR","NZD","PHP","SGD","THB","ZAR"
2010-09-06,1.2874,108.42,24.703,7.4459,0.83825,284.7,3.9333,4.2868,9.3013,1.307,7.88,7.3,39.4398,1.9345,1.4032,1.332,8.7381,9.9997,11572.66,1506.83,4.0097,1.7783,57.138,1.732,40.103,9.2912
2010-09-07,1.2744,106.86,24.726,7.4449,0.8316,286.45,3.9371,4.2919,9.3185,1.2903,7.891,7.282,39.2537,1.9267,1.3982,1.3286,8.655,9.8992,11493.73,1500.26,3.985,1.7663,56.789,1.7179,39.74,9.2722
2010-09-08,1.2697,106.41,24.718,7.4457,0.82205,288.95,3.9518,4.2875,9.271,1.2837,7.881,7.2825,39.2301,1.9286,1.3845,1.331,8.6267,9.8677,11419.08,1489.21,3.9489,1.7626,56.299,1.7075,39.405,9.2255
2010-09-09,1.2715,106.46,24.683,7.4461,0.8258,285.76,3.938,4.282,9.2488,1.2859,7.8725,7.2863,39.2763,1.923,1.375,1.3131,8.6248,9.8789,11390,1484.64,3.955,1.7516,56.095,1.706,39.24,9.1964
2010-09-10,1.2725,106.84,24.681,7.4452,0.8234,283.85,3.9338,4.274,9.2019,1.302,7.876,7.2843,39.282,1.9164,1.3739,1.3118,8.6138,9.8844,11383.9,1484.75,3.9538,1.7446,55.95,1.7054,39.165,9.1384
2010-09-13,1.2801,107.69,24.672,7.4466,0.8312,283.76,3.9383,4.2608,9.184,1.2991,7.852,7.285,39.3325,1.9164,1.3732,1.3185,8.6558,9.9432,11435.39,1486.28,3.9709,1.749,56.512,1.7138,39.357,9.1491
2010-09-14,1.285,107.04,24.563,7.4461,0.8343,283.76,3.9439,4.2355,9.226,1.2911,7.878,7.283,39.557,1.9294,1.3758,1.3199,8.669,9.981,11519.41,1495.24,3.9935,1.7615,57.051,1.7195,39.591,9.1879
2010-09-15,1.2989,111.04,24.615,7.4471,0.8355,281.82,3.9357,4.2475,9.195,1.3019,7.897,7.282,40.1,1.9398,1.3863,1.3335,8.7574,10.0888,11654.04,1506,4.0493,1.7753,57.51,1.7375,40.071,9.2089
2010-09-16,1.3078,111.93,24.616,7.4463,0.8372,281.62,3.9403,4.2458,9.218,1.3225,7.9555,7.2829,40.5875,1.9549,1.3958,1.3423,8.7947,10.1585,11719.23,1520.06,4.063,1.8057,57.87,1.7474,40.274,9.3082
2010-09-17,1.306,111.98,24.68,7.4468,0.83575,282.82,3.9622,4.258,9.2295,1.321,7.965,7.2845,40.485,1.9606,1.3886,1.341,8.7809,10.1425,11713.52,1515.9,4.0512,1.794,57.7,1.7442,40.153,9.3307
2010-09-20,1.3074,112.07,24.675,7.4474,0.8383,281.25,3.9483,4.264,9.178,1.316,7.954,7.2843,40.55,1.9562,1.3826,1.3487,8.7783,10.1527,11737.59,1518.87,4.0569,1.7937,57.576,1.7434,40.203,9.33
2010-09-21,1.312,112.05,24.655,7.4489,0.84545,279.88,3.945,4.2668,9.1459,1.3156,7.9295,7.284,40.7955,1.9595,1.3852,1.3536,8.8008,10.184,11760.82,1521.07,4.0685,1.7985,57.613,1.7475,40.337,9.3273
2010-09-22,1.3364,113.14,24.578,7.4499,0.8553,279.65,3.9415,4.259,9.1276,1.3217,7.8965,7.284,41.456,1.9849,1.3983,1.3678,8.9644,10.3714,11956.81,1537.58,4.1308,1.8122,58.611,1.7717,40.955,9.3793
2010-09-23,1.3323,112.49,24.624,7.4496,0.8505,280.85,3.9764,4.267,9.2054,1.3138,7.9195,7.289,41.3557,1.9861,1.4058,1.3795,8.9369,10.3376,11940.92,1537.65,4.1241,1.8313,58.779,1.7704,40.922,9.435
2010-09-24,1.3412,113.2,24.633,7.4505,0.85345,278.75,3.9763,4.2418,9.207,1.3163,7.9475,7.294,41.374,1.99,1.4047,1.3801,8.9966,10.4043,12010.22,1540.6,4.1483,1.8351,58.853,1.7758,41.155,9.445
2010-09-27,1.3477,113.52,24.57,7.4503,0.8504,276.69,3.9497,4.243,9.171,1.3257,7.9145,7.2928,41.2235,1.9876,1.4026,1.3795,9.0192,10.4549,12058.01,1545.27,4.1658,1.8344,59.158,1.7806,41.192,9.439
2010-09-28,1.346,113.22,24.618,7.4515,0.84985,277.95,3.9761,4.2685,9.224,1.3272,7.967,7.2953,41.15,1.983,1.4012,1.3897,9.0055,10.443,12054.77,1545,4.157,1.8337,59.26,1.7778,41.162,9.4482
2010-09-29,1.3611,113.85,24.57,7.4517,0.8618,276.15,3.9743,4.275,9.1545,1.3295,7.967,7.2965,41.3725,1.9817,1.3999,1.3978,9.1014,10.5607,12151.22,1551.99,4.199,1.8388,59.752,1.7914,41.459,9.4699
2010-09-30,1.3648,113.68,24.6,7.4519,0.85995,275.75,3.9847,4.2718,9.1421,1.3287,7.968,7.3058,41.6923,1.9806,1.407,1.4073,9.1321,10.5918,12173.44,1550.65,4.2101,1.8436,59.869,1.7942,41.442,9.5438
2010-10-01,1.3726,114.26,24.42,7.4523,0.8676,273.85,3.937,4.2655,9.2183,1.3423,8.04,7.3018,41.8,1.9856,1.4114,1.4085,9.1843,10.6511,12232,1546.1,4.2352,1.855,60.066,1.8016,41.463,9.5121
2010-10-04,1.3705,114.1,24.469,7.4541,0.8656,272.22,3.9483,4.2759,9.2398,1.3327,8.03,7.292,41.8045,1.9817,1.4153,1.3998,9.1703,10.6334,12248.04,1541.35,4.2376,1.8456,59.916,1.8005,41.341,9.548
2010-10-05,1.378,114.8,24.498,7.4549,0.8667,272.73,3.9708,4.278,9.2626,1.3348,8.041,7.3048,41.64,1.9889,1.4338,1.407,9.2205,10.6886,12310.68,1557.45,4.267,1.8515,60.27,1.8083,41.533,9.5759
2010-10-06,1.3856,114.98,24.53,7.4547,0.8726,270.33,3.949,4.272,9.2993,1.3361,8.034,7.3145,41.36,1.965,1.4221,1.4018,9.2713,10.7471,12357.62,1550.99,4.287,1.8423,60.275,1.8155,41.492,9.5445
2010-10-07,1.397,115.1,24.518,7.4561,0.87465,273.33,3.9655,4.2648,9.3208,1.3415,8.083,7.3188,41.5745,1.9823,1.4132,1.412,9.3298,10.8333,12467.7,1558.32,4.3195,1.8445,60.67,1.8246,41.714,9.6183
2010-10-08,1.3874,114.21,24.49,7.4562,0.8751,275.55,3.9765,4.2643,9.317,1.342,8.1,7.3173,41.593,1.9782,1.4252,1.4168,9.2548,10.7641,12393.04,1565.97,4.322,1.8598,60.328,1.8198,41.709,9.5991
2010-10-11,1.3936,114.24,24.542,7.4577,0.8746,274.03,3.9605,4.2668,9.2715,1.3412,8.1235,7.3203,41.575,1.968,1.4153,1.41,9.2922,10.8131,12439.09,1560.69,4.3223,1.8523,60.605,1.8197,41.857,9.6019
2010-10-12,1.3833,113.35,24.524,7.4569,0.8736,273.85,3.964,4.2743,9.246,1.3298,8.124,7.3247,41.68,1.9659,1.4076,1.4023,9.2313,10.735,12365.2,1561.58,4.3,1.8334,60.477,1.8083,41.437,9.5572
2010-10-13,1.3958,114.23,24.47,7.4565,0.8812,273.45,3.9545,4.2773,9.2662,1.3352,8.135,7.3308,42.0055,1.9723,1.4128,1.3999,9.3018,10.8317,12461.72,1564.83,4.3172,1.8407,60.733,1.8181,41.79,9.5766
2010-10-14,1.4101,114.43,24.44,7.4571,0.8792,273.63,3.9077,4.2799,9.234,1.3386,8.0695,7.3275,42.3188,1.9762,1.4145,1.4088,9.3783,10.9419,12574.79,1564.26,4.3473,1.8538,60.944,1.8248,42.014,9.5642
2010-10-15,1.4089,114.28,24.515,7.4564,0.8775,274.18,3.905,4.2765,9.223,1.3423,8.0925,7.3355,42.565,1.9808,1.4142,1.4165,9.3568,10.93,12530.82,1564.64,4.3443,1.8565,60.847,1.8244,42.015,9.5833
2010-10-18,1.3896,113,24.536,7.4575,0.8747,276.63,3.9226,4.2815,9.2871,1.3359,8.15,7.337,42.3575,1.9748,1.4087,1.4192,9.2326,10.7812,12412.48,1553.51,4.3036,1.8442,60.142,1.8091,41.546,9.57
2010-10-19,1.3859,113.16,24.52,7.4574,0.8806,276.89,3.9363,4.298,9.335,1.3405,8.169,7.3295,42.29,1.9775,1.4159,1.4217,9.2089,10.7531,12386.04,1561.31,4.3081,1.8491,60.121,1.8126,41.452,9.6507
2010-10-20,1.3861,112.59,24.503,7.4581,0.882,275.58,3.9593,4.3068,9.3115,1.3355,8.1585,7.332,42.695,1.9811,1.4151,1.426,9.2202,10.7604,12389.96,1566.02,4.3267,1.8489,60.149,1.8116,41.486,9.628
2010-10-21,1.4016,113.65,24.54,7.4584,0.8902,274.5,3.9516,4.3152,9.2675,1.3493,8.1385,7.3405,43.0028,1.9907,1.4208,1.43,9.3212,10.8813,12520.42,1576.39,4.3534,1.8637,60.552,1.8192,41.859,9.6623
2010-10-22,1.3934,113.18,24.626,7.4577,0.8873,275.35,3.9701,4.3013,9.2565,1.3533,8.143,7.3365,42.4507,1.9896,1.4198,1.4299,9.2787,10.8203,12457.54,1571.8,4.339,1.8636,60.375,1.8137,41.722,9.6876
2010-10-25,1.4031,113.21,24.51,7.4579,0.89255,273.53,3.9316,4.268,9.199,1.3618,8.0935,7.3413,42.4705,1.9845,1.4107,1.4291,9.342,10.8887,12485.42,1565.89,4.3405,1.8623,60.347,1.812,41.883,9.6931
